ID,class,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color
4542,p,e,b,k,k,n,n,p,w,o,l,h
4543,p,e,b,k,k,p,n,p,w,o,l,h
4544,p,e,b,k,k,p,p,p,w,o,l,h
4545,p,e,b,k,k,p,p,p,w,o,l,h
4546,p,e,b,k,k,n,b,p,w,o,l,h
4547,p,e,b,k,k,n,p,p,w,o,l,h
4548,p,e,b,k,k,n,p,p,w,o,l,h
4549,p,t,b,s,f,w,w,p,w,o,p,h
4550,p,e,b,s,s,w,w,p,w,t,p,r
4551,p,e,b,k,k,p,n,p,w,o,l,h
4552,p,e,b,k,k,b,b,p,w,o,l,h
4553,p,e,b,k,k,p,p,p,w,o,l,h
4554,p,e,b,k,k,n,p,p,w,o,l,h
4555,p,e,b,k,k,p,n,p,w,o,l,h
4556,p,e,b,k,k,p,b,p,w,o,l,h
4557,e,t,b,s,s,g,g,p,w,o,p,n
4558,e,e,?,s,f,w,w,p,w,o,f,h
4559,p,e,b,k,k,p,p,p,w,o,l,h
4560,p,e,b,k,k,n,b,p,w,o,l,h
4561,p,e,b,k,k,n,b,p,w,o,l,h
4562,p,e,b,k,k,n,p,p,w,o,l,h
4563,p,e,b,k,k,n,p,p,w,o,l,h
4564,p,e,b,k,k,b,p,p,w,o,l,h
4565,p,e,b,k,k,b,n,p,w,o,l,h
4566,p,e,b,k,k,n,n,p,w,o,l,h
4567,p,e,b,k,k,p,n,p,w,o,l,h
4568,p,e,b,k,k,n,n,p,w,o,l,h
4569,p,e,b,k,k,p,n,p,w,o,l,h
4570,p,e,b,k,k,p,p,p,w,o,l,h
4571,e,t,b,s,s,w,g,p,w,o,p,n
4572,p,e,b,k,k,p,p,p,w,o,l,h
4573,p,e,b,k,k,n,b,p,w,o,l,h
4574,p,e,b,k,k,b,n,p,w,o,l,h
4575,p,e,b,k,k,b,p,p,w,o,l,h
4576,p,e,b,k,k,b,n,p,w,o,l,h
4577,p,e,b,k,k,n,b,p,w,o,l,h
4578,p,e,b,k,k,n,p,p,w,o,l,h
4579,p,e,b,k,k,p,n,p,w,o,l,h
4580,p,e,b,k,k,p,b,p,w,o,l,h
4581,p,e,b,k,k,p,p,p,w,o,l,h
4582,p,e,b,k,k,n,n,p,w,o,l,h
4583,p,e,b,k,k,b,n,p,w,o,l,h
4584,p,e,b,s,s,w,w,p,w,o,p,n
4585,p,e,b,k,k,b,p,p,w,o,l,h
4586,p,e,b,k,k,p,p,p,w,o,l,h
4587,p,e,b,k,k,p,p,p,w,o,l,h
4588,p,e,b,k,k,p,n,p,w,o,l,h
4589,p,e,b,k,k,p,n,p,w,o,l,h
4590,p,e,b,k,k,n,b,p,w,o,l,h
4591,p,e,b,k,k,b,n,p,w,o,l,h
4592,p,e,b,k,k,b,p,p,w,o,l,h
4593,p,e,b,k,k,n,b,p,w,o,l,h
4594,p,e,b,k,k,n,p,p,w,o,l,h
4595,p,e,b,k,k,b,p,p,w,o,l,h
4596,p,e,b,k,k,n,b,p,w,o,l,h
4597,p,e,b,k,k,b,n,p,w,o,l,h
4598,p,e,b,k,k,b,b,p,w,o,l,h
4599,p,e,b,k,k,b,b,p,w,o,l,h
4600,p,e,b,k,k,n,n,p,w,o,l,h
4601,p,e,b,k,k,p,b,p,w,o,l,h
4602,p,e,b,k,k,p,n,p,w,o,l,h
4603,p,e,b,k,k,b,b,p,w,o,l,h
4604,p,e,b,k,k,p,n,p,w,o,l,h
4605,p,e,b,k,k,p,n,p,w,o,l,h
4606,p,e,b,k,k,p,p,p,w,o,l,h
4607,p,e,b,k,k,b,p,p,w,o,l,h
4608,p,e,b,k,k,n,n,p,w,o,l,h
4609,p,e,b,k,k,b,b,p,w,o,l,h
4610,p,e,b,k,k,b,p,p,w,o,l,h
4611,p,t,?,s,s,p,w,p,w,o,e,w
4612,e,e,?,s,s,w,w,p,w,t,e,w
4613,p,e,b,k,k,b,p,p,w,o,l,h
4614,p,e,b,k,k,b,b,p,w,o,l,h
4615,p,e,b,k,k,n,b,p,w,o,l,h
4616,p,e,b,k,k,n,p,p,w,o,l,h
4617,p,e,b,k,k,p,b,p,w,o,l,h
4618,p,e,b,k,k,p,b,p,w,o,l,h
4619,p,e,b,k,k,p,b,p,w,o,l,h
4620,p,e,b,k,k,p,n,p,w,o,l,h
4621,p,e,b,k,k,b,n,p,w,o,l,h
4622,p,e,b,k,k,p,p,p,w,o,l,h
4623,p,e,b,k,k,p,b,p,w,o,l,h
4624,p,e,b,k,k,n,b,p,w,o,l,h
4625,p,e,b,k,k,n,b,p,w,o,l,h
4626,p,e,b,k,k,b,n,p,w,o,l,h
4627,p,e,b,k,k,p,b,p,w,o,l,h
4628,p,e,b,k,k,p,b,p,w,o,l,h
4629,p,e,b,s,s,w,w,p,w,o,p,k
4630,p,t,b,f,f,w,w,p,w,o,p,h
4631,e,t,b,s,s,g,w,p,w,o,p,k
4632,p,e,b,k,k,p,n,p,w,o,l,h
4633,p,e,b,k,k,p,n,p,w,o,l,h
4634,p,e,b,k,k,n,b,p,w,o,l,h
4635,e,t,b,s,s,p,w,p,w,o,p,k
4636,p,e,b,k,k,b,p,p,w,o,l,h
4637,p,e,b,k,k,p,b,p,w,o,l,h
4638,p,e,b,k,k,n,p,p,w,o,l,h
4639,p,e,b,k,k,b,p,p,w,o,l,h
4640,p,e,b,k,k,b,b,p,w,o,l,h
4641,p,e,b,k,k,n,p,p,w,o,l,h
4642,p,t,b,s,f,w,w,p,w,o,p,h
4643,p,e,b,k,k,p,n,p,w,o,l,h
4644,p,e,b,k,k,b,n,p,w,o,l,h
4645,p,e,b,k,k,p,p,p,w,o,l,h
4646,p,e,b,k,k,p,p,p,w,o,l,h
4647,p,e,b,k,k,n,b,p,w,o,l,h
4648,e,e,?,s,f,w,w,p,w,o,f,h
4649,p,e,b,k,k,b,b,p,w,o,l,h
4650,p,e,b,k,k,b,b,p,w,o,l,h
4651,p,e,b,k,k,b,p,p,w,o,l,h
4652,p,e,b,k,k,b,n,p,w,o,l,h
4653,e,t,b,s,s,p,p,p,w,o,p,n
4654,p,e,b,k,k,p,n,p,w,o,l,h
4655,p,e,b,k,k,n,p,p,w,o,l,h
4656,p,e,b,k,k,n,b,p,w,o,l,h
4657,p,e,b,k,k,n,n,p,w,o,l,h
4658,p,e,b,k,k,b,b,p,w,o,l,h
4659,p,e,b,k,k,b,n,p,w,o,l,h
4660,p,e,b,k,k,b,n,p,w,o,l,h
4661,p,e,b,k,k,n,p,p,w,o,l,h
4662,p,t,b,f,f,w,w,p,w,o,p,h
4663,e,e,?,s,s,w,w,p,w,t,e,w
4664,e,e,?,s,f,w,w,p,w,o,f,h
4665,p,e,b,k,k,b,n,p,w,o,l,h
4666,p,e,b,k,k,n,p,p,w,o,l,h
4667,p,e,b,k,k,p,p,p,w,o,l,h
4668,p,e,b,k,k,p,n,p,w,o,l,h
4669,p,e,b,k,k,p,b,p,w,o,l,h
4670,p,e,b,k,k,b,n,p,w,o,l,h
4671,p,e,b,k,k,p,n,p,w,o,l,h
4672,p,e,b,k,k,p,p,p,w,o,l,h
4673,p,e,b,k,k,n,b,p,w,o,l,h
4674,e,e,?,s,s,w,e,p,w,t,e,w
4675,p,e,b,k,k,p,n,p,w,o,l,h
4676,p,e,b,k,k,b,p,p,w,o,l,h
4677,p,e,b,k,k,n,b,p,w,o,l,h
4678,p,e,b,k,k,b,n,p,w,o,l,h
4679,p,e,b,k,k,p,n,p,w,o,l,h
4680,p,e,b,k,k,n,b,p,w,o,l,h
4681,p,e,b,k,k,n,p,p,w,o,l,h
4682,p,e,b,k,k,b,p,p,w,o,l,h
4683,p,e,b,k,k,b,n,p,w,o,l,h
4684,p,e,b,k,k,n,p,p,w,o,l,h
4685,p,e,b,k,k,b,n,p,w,o,l,h
4686,p,e,b,k,k,b,n,p,w,o,l,h
4687,p,e,b,k,k,p,p,p,w,o,l,h
4688,p,e,b,k,k,n,p,p,w,o,l,h
4689,p,e,b,k,k,n,p,p,w,o,l,h
4690,p,e,b,k,k,b,b,p,w,o,l,h
4691,p,e,b,k,k,n,p,p,w,o,l,h
4692,p,e,b,k,k,p,n,p,w,o,l,h
4693,p,e,b,k,k,b,b,p,w,o,l,h
4694,p,e,b,k,k,p,p,p,w,o,l,h
4695,p,e,b,k,k,b,p,p,w,o,l,h
4696,p,e,b,k,k,n,p,p,w,o,l,h
4697,e,t,b,s,s,w,g,p,w,o,p,n
4698,p,e,b,k,k,p,b,p,w,o,l,h
4699,p,e,b,k,k,n,n,p,w,o,l,h
4700,p,t,b,f,f,w,w,p,w,o,p,h
4701,p,e,b,k,k,n,n,p,w,o,l,h
4702,p,e,b,k,k,n,p,p,w,o,l,h
4703,p,e,b,s,s,w,w,p,w,o,p,k
4704,p,e,b,k,k,n,p,p,w,o,l,h
4705,p,t,b,f,s,w,w,p,w,o,p,h
4706,p,e,b,k,k,p,b,p,w,o,l,h
4707,p,e,b,k,k,n,p,p,w,o,l,h
4708,p,e,b,k,k,b,b,p,w,o,l,h
4709,p,e,b,s,s,w,w,p,w,t,p,r
4710,p,t,b,f,f,w,w,p,w,o,p,h
4711,p,e,b,k,k,b,b,p,w,o,l,h
4712,p,e,b,k,k,p,b,p,w,o,l,h
4713,p,e,b,k,k,b,p,p,w,o,l,h
4714,p,e,b,k,k,p,n,p,w,o,l,h
4715,p,e,b,k,k,p,p,p,w,o,l,h
4716,p,e,b,k,k,p,p,p,w,o,l,h
4717,p,e,b,k,k,p,n,p,w,o,l,h
4718,e,e,?,s,f,w,w,p,w,o,f,h
4719,p,e,b,k,k,b,b,p,w,o,l,h
4720,e,t,b,s,s,g,w,p,w,o,p,n
4721,p,e,b,k,k,n,p,p,w,o,l,h
4722,p,e,b,k,k,p,p,p,w,o,l,h
4723,p,t,?,k,s,p,p,p,w,o,e,w
4724,p,e,b,k,k,b,b,p,w,o,l,h
4725,p,e,b,k,k,b,p,p,w,o,l,h
4726,p,e,b,k,k,p,p,p,w,o,l,h
4727,p,e,b,k,k,b,b,p,w,o,l,h
4728,p,e,b,k,k,b,b,p,w,o,l,h
4729,p,e,b,k,k,b,p,p,w,o,l,h
4730,p,e,b,k,k,n,n,p,w,o,l,h
4731,p,e,b,k,k,n,p,p,w,o,l,h
4732,p,e,b,k,k,p,b,p,w,o,l,h
4733,e,t,b,s,s,p,w,p,w,o,p,n
4734,p,e,b,k,k,n,p,p,w,o,l,h
4735,e,t,b,s,s,w,w,p,w,o,p,k
4736,p,e,b,k,k,b,n,p,w,o,l,h
4737,p,e,b,k,k,p,b,p,w,o,l,h
4738,p,e,b,k,k,p,n,p,w,o,l,h
4739,p,e,b,k,k,p,b,p,w,o,l,h
4740,p,e,b,k,k,n,b,p,w,o,l,h
4741,p,e,b,k,k,p,b,p,w,o,l,h
4742,p,e,b,k,k,n,b,p,w,o,l,h
4743,p,e,b,k,k,p,n,p,w,o,l,h
4744,p,e,b,k,k,b,p,p,w,o,l,h
4745,p,e,b,k,k,p,n,p,w,o,l,h
4746,p,e,b,k,k,n,p,p,w,o,l,h
4747,p,e,b,k,k,b,p,p,w,o,l,h
4748,p,e,b,k,k,p,b,p,w,o,l,h
4749,p,e,b,k,k,b,p,p,w,o,l,h
4750,p,e,b,s,s,w,w,p,w,o,p,k
4751,p,e,b,k,k,p,b,p,w,o,l,h
4752,p,e,b,k,k,n,p,p,w,o,l,h
4753,p,e,b,k,k,b,p,p,w,o,l,h
4754,p,e,b,k,k,p,b,p,w,o,l,h
4755,p,e,b,k,k,n,b,p,w,o,l,h
4756,p,e,b,k,k,b,p,p,w,o,l,h
4757,p,e,b,k,k,p,n,p,w,o,l,h
4758,p,e,b,k,k,b,b,p,w,o,l,h
4759,p,e,b,k,k,p,b,p,w,o,l,h
4760,p,e,b,k,k,p,n,p,w,o,l,h
4761,p,e,b,k,k,p,b,p,w,o,l,h
4762,p,e,b,k,k,p,n,p,w,o,l,h
4763,p,e,b,k,k,b,b,p,w,o,l,h
4764,p,e,b,k,k,b,p,p,w,o,l,h
4765,p,e,b,k,k,b,p,p,w,o,l,h
4766,p,e,b,k,k,n,b,p,w,o,l,h
4767,p,e,b,k,k,n,b,p,w,o,l,h
4768,p,e,b,k,k,p,b,p,w,o,l,h
4769,p,e,b,k,k,b,b,p,w,o,l,h
4770,p,e,b,k,k,n,n,p,w,o,l,h
4771,p,e,b,k,k,n,p,p,w,o,l,h
4772,p,e,b,k,k,p,n,p,w,o,l,h
4773,p,e,b,k,k,n,b,p,w,o,l,h
4774,p,e,b,k,k,n,p,p,w,o,l,h
4775,p,e,b,k,k,p,n,p,w,o,l,h
4776,p,e,b,k,k,n,n,p,w,o,l,h
4777,p,e,b,k,k,b,p,p,w,o,l,h
4778,e,e,?,s,s,w,w,p,w,t,e,w
4779,p,e,b,k,k,n,p,p,w,o,l,h
4780,p,e,b,s,s,w,w,p,w,o,p,k
4781,p,e,b,k,k,p,p,p,w,o,l,h
4782,p,e,b,k,k,b,p,p,w,o,l,h
4783,p,e,b,k,k,n,b,p,w,o,l,h
4784,e,t,b,s,s,p,p,p,w,o,p,n
4785,p,e,b,k,k,b,n,p,w,o,l,h
4786,p,e,b,k,k,b,p,p,w,o,l,h
4787,p,e,b,k,k,n,p,p,w,o,l,h
4788,p,e,b,k,k,b,p,p,w,o,l,h
4789,e,t,b,s,s,p,w,p,w,o,p,n
4790,p,e,b,k,k,b,b,p,w,o,l,h
4791,p,e,b,k,k,p,b,p,w,o,l,h
4792,p,e,b,k,k,p,n,p,w,o,l,h
4793,p,e,b,k,k,p,n,p,w,o,l,h
4794,p,e,b,k,k,n,p,p,w,o,l,h
4795,p,e,b,k,k,p,p,p,w,o,l,h
4796,p,e,b,k,k,b,p,p,w,o,l,h
4797,p,e,b,k,k,b,n,p,w,o,l,h
4798,p,e,b,k,k,n,n,p,w,o,l,h
4799,p,e,b,k,k,n,n,p,w,o,l,h
4800,e,t,b,s,s,w,w,p,w,o,p,n
4801,p,t,b,f,s,w,w,p,w,o,p,h
4802,p,t,?,s,k,p,w,p,w,o,e,w
4803,p,t,b,s,f,w,w,p,w,o,p,h
4804,p,e,b,k,k,b,n,p,w,o,l,h
4805,p,e,b,k,k,p,p,p,w,o,l,h
4806,p,e,b,k,k,b,p,p,w,o,l,h
4807,e,e,?,s,s,w,e,p,w,t,e,w
4808,p,e,b,k,k,n,n,p,w,o,l,h
4809,p,e,b,k,k,n,n,p,w,o,l,h
4810,p,e,b,k,k,b,b,p,w,o,l,h
4811,p,e,b,k,k,p,b,p,w,o,l,h
4812,p,e,b,k,k,n,b,p,w,o,l,h
4813,e,e,?,s,s,e,e,p,w,t,e,w
4814,p,e,b,k,k,p,n,p,w,o,l,h
4815,p,e,?,k,y,w,n,p,w,o,e,w
4816,p,e,b,k,k,b,p,p,w,o,l,h
4817,p,e,b,k,k,n,b,p,w,o,l,h
4818,p,t,?,s,k,w,p,p,w,o,e,w
4819,p,e,b,k,k,p,p,p,w,o,l,h
4820,p,e,b,k,k,b,b,p,w,o,l,h
4821,p,t,b,f,f,w,w,p,w,o,p,h
4822,p,e,b,k,k,b,n,p,w,o,l,h
4823,p,e,b,k,k,p,n,p,w,o,l,h
4824,p,e,b,k,k,n,p,p,w,o,l,h
4825,e,e,?,s,s,e,e,p,w,t,e,w
4826,p,e,b,k,k,n,p,p,w,o,l,h
4827,p,e,?,k,y,w,n,p,w,o,e,w
4828,p,e,b,k,k,n,n,p,w,o,l,h
4829,p,t,b,f,f,w,w,p,w,o,p,h
4830,p,e,b,k,k,p,p,p,w,o,l,h
4831,p,e,b,k,k,p,b,p,w,o,l,h
4832,e,e,?,s,s,w,w,p,w,t,e,w
4833,p,e,b,k,k,b,p,p,w,o,l,h
4834,p,e,b,k,k,p,n,p,w,o,l,h
4835,e,e,b,f,s,w,n,p,w,o,e,w
4836,p,e,b,s,s,w,w,p,w,o,p,n
4837,p,e,b,k,k,b,n,p,w,o,l,h
4838,p,e,b,k,k,n,b,p,w,o,l,h
4839,p,e,b,k,k,b,n,p,w,o,l,h
4840,p,e,b,k,k,n,b,p,w,o,l,h
4841,p,e,b,s,s,w,w,p,w,t,p,r
4842,p,t,b,f,f,w,w,p,w,o,p,h
4843,e,t,b,s,s,w,p,p,w,o,p,n
4844,p,e,b,s,s,w,w,p,w,t,p,r
4845,e,e,?,s,s,e,e,p,w,t,e,w
4846,p,t,b,f,f,w,w,p,w,o,p,h
4847,e,e,?,s,s,w,w,p,w,t,e,w
4848,p,e,b,k,k,n,b,p,w,o,l,h
4849,p,t,b,f,s,w,w,p,w,o,p,h
4850,p,e,b,k,k,n,n,p,w,o,l,h
4851,p,e,b,k,k,b,n,p,w,o,l,h
4852,p,e,b,k,k,n,b,p,w,o,l,h
4853,p,e,b,k,k,n,p,p,w,o,l,h
4854,p,e,b,k,k,p,b,p,w,o,l,h
4855,p,e,b,k,k,p,n,p,w,o,l,h
4856,p,e,b,k,k,b,n,p,w,o,l,h
4857,p,e,b,k,k,b,b,p,w,o,l,h
4858,p,e,b,k,k,n,n,p,w,o,l,h
4859,e,e,?,s,s,e,w,p,w,t,e,w
4860,e,e,?,s,s,e,w,p,w,t,e,w
4861,e,e,?,s,s,e,w,p,w,t,e,w
4862,p,e,b,k,k,b,b,p,w,o,l,h
4863,e,t,b,s,s,p,p,p,w,o,p,n
4864,p,e,b,k,k,n,n,p,w,o,l,h
4865,p,e,b,k,k,p,p,p,w,o,l,h
4866,p,t,b,f,f,w,w,p,w,o,p,h
4867,p,e,b,k,k,p,p,p,w,o,l,h
4868,p,e,b,k,k,p,b,p,w,o,l,h
4869,p,e,b,k,k,n,p,p,w,o,l,h
4870,p,t,?,k,k,w,w,p,w,o,e,w
4871,p,e,b,k,k,b,n,p,w,o,l,h
4872,e,e,?,s,s,w,w,p,w,t,e,w
4873,e,t,b,s,s,g,p,p,w,o,p,k
4874,p,e,b,k,k,p,b,p,w,o,l,h
4875,p,e,b,k,k,p,p,p,w,o,l,h
4876,p,e,b,k,k,n,n,p,w,o,l,h
4877,e,t,b,s,s,p,w,p,w,o,p,n
4878,p,e,b,k,k,p,b,p,w,o,l,h
4879,p,e,b,k,k,b,b,p,w,o,l,h
4880,p,e,b,k,k,p,n,p,w,o,l,h
4881,p,e,b,k,k,n,b,p,w,o,l,h
4882,p,e,b,k,k,b,b,p,w,o,l,h
4883,p,e,b,s,s,w,w,p,w,t,p,r
4884,p,e,b,k,k,p,p,p,w,o,l,h
4885,p,t,?,k,s,p,w,p,w,o,e,w
4886,p,e,b,k,k,p,p,p,w,o,l,h
4887,p,e,b,k,k,n,n,p,w,o,l,h
4888,p,e,b,k,k,n,n,p,w,o,l,h
4889,e,e,?,s,s,e,e,p,w,t,e,w
4890,p,t,b,s,s,w,w,p,w,o,p,h
4891,p,e,b,k,k,n,p,p,w,o,l,h
4892,p,e,b,k,k,b,b,p,w,o,l,h
4893,p,e,b,k,k,n,p,p,w,o,l,h
4894,p,t,b,f,s,w,w,p,w,o,p,h
4895,p,e,b,s,s,w,w,p,w,o,p,k
4896,p,e,b,k,k,n,n,p,w,o,l,h
4897,p,e,b,k,k,b,p,p,w,o,l,h
4898,p,e,b,k,k,n,n,p,w,o,l,h
4899,e,e,?,s,f,w,w,p,w,o,f,h
4900,e,e,?,s,f,w,w,p,w,o,f,h
4901,p,e,b,k,k,n,b,p,w,o,l,h
4902,p,e,b,k,k,b,n,p,w,o,l,h
4903,p,e,b,k,k,n,p,p,w,o,l,h
4904,p,t,?,k,k,p,w,p,w,o,e,w
4905,p,t,?,k,k,p,w,p,w,o,e,w
4906,p,e,b,k,k,b,b,p,w,o,l,h
4907,p,e,b,k,k,n,b,p,w,o,l,h
4908,p,e,b,k,k,b,n,p,w,o,l,h
4909,p,e,b,k,k,n,b,p,w,o,l,h
4910,p,e,b,k,k,p,p,p,w,o,l,h
4911,p,e,b,k,k,n,b,p,w,o,l,h
4912,e,e,?,s,s,w,e,p,w,t,e,w
4913,p,e,b,k,k,b,n,p,w,o,l,h
4914,p,e,b,k,k,p,p,p,w,o,l,h
4915,p,t,b,f,s,w,w,p,w,o,p,h
4916,p,e,b,k,k,b,p,p,w,o,l,h
4917,p,e,b,k,k,n,n,p,w,o,l,h
4918,p,e,b,k,k,n,b,p,w,o,l,h
4919,p,t,b,f,f,w,w,p,w,o,p,h
4920,p,e,b,k,k,p,p,p,w,o,l,h
4921,p,e,b,k,k,p,n,p,w,o,l,h
4922,p,e,b,s,s,w,w,p,w,o,p,k
4923,p,e,b,k,k,b,b,p,w,o,l,h
4924,e,t,b,s,s,p,w,p,w,o,p,n
4925,p,e,b,k,k,p,p,p,w,o,l,h
4926,p,e,b,k,k,n,p,p,w,o,l,h
4927,e,e,?,s,s,w,w,p,w,t,e,w
4928,p,e,b,k,k,b,p,p,w,o,l,h
4929,p,e,b,k,k,p,p,p,w,o,l,h
4930,p,e,b,k,k,b,b,p,w,o,l,h
4931,e,e,b,s,f,w,n,p,w,o,e,w
4932,e,e,?,s,s,e,e,p,w,t,e,w
4933,p,e,b,k,k,p,n,p,w,o,l,h
4934,p,e,b,k,k,p,b,p,w,o,l,h
4935,p,t,b,f,f,w,w,p,w,o,p,h
4936,p,e,b,k,k,p,b,p,w,o,l,h
4937,p,e,b,k,k,b,n,p,w,o,l,h
4938,p,e,b,k,k,n,b,p,w,o,l,h
4939,p,t,?,s,k,w,w,p,w,o,e,w
4940,e,e,?,s,s,e,w,p,w,t,e,w
4941,p,e,b,k,k,b,p,p,w,o,l,h
4942,p,e,b,k,k,b,p,p,w,o,l,h
4943,p,e,b,k,k,b,b,p,w,o,l,h
4944,p,e,b,k,k,b,n,p,w,o,l,h
4945,p,e,b,k,k,n,n,p,w,o,l,h
4946,e,e,?,s,s,e,e,p,w,t,e,w
4947,p,e,?,k,y,w,n,p,w,o,e,w
4948,p,e,b,k,k,n,n,p,w,o,l,h
4949,p,e,b,k,k,n,p,p,w,o,l,h
4950,p,e,b,k,k,n,b,p,w,o,l,h
4951,p,t,b,f,f,w,w,p,w,o,p,h
4952,e,e,?,s,s,w,w,p,w,t,e,w
4953,p,t,b,f,f,w,w,p,w,o,p,h
4954,p,e,b,k,k,b,n,p,w,o,l,h
4955,p,e,b,k,k,b,b,p,w,o,l,h
4956,p,e,b,k,k,n,n,p,w,o,l,h
4957,p,e,b,k,k,n,b,p,w,o,l,h
4958,p,e,b,k,k,n,n,p,w,o,l,h
4959,p,t,b,s,s,w,w,p,w,o,p,h
4960,p,e,b,k,k,p,p,p,w,o,l,h
4961,p,e,b,k,k,p,n,p,w,o,l,h
4962,p,e,b,k,k,b,b,p,w,o,l,h
4963,p,e,b,k,k,p,p,p,w,o,l,h
4964,p,t,b,s,f,w,w,p,w,o,p,h
4965,e,e,?,s,s,w,e,p,w,t,e,w
4966,e,e,?,s,s,e,e,p,w,t,e,w
4967,e,e,?,s,s,w,w,p,w,t,e,w
4968,p,e,b,s,s,w,w,p,w,t,p,r
4969,p,e,b,k,k,p,p,p,w,o,l,h
4970,p,e,b,k,k,b,b,p,w,o,l,h
4971,p,e,b,k,k,b,p,p,w,o,l,h
4972,p,e,b,k,k,p,p,p,w,o,l,h
4973,p,e,b,k,k,b,n,p,w,o,l,h
4974,p,e,b,k,k,n,b,p,w,o,l,h
4975,p,e,b,k,k,b,p,p,w,o,l,h
4976,p,e,b,k,k,b,b,p,w,o,l,h
4977,p,e,b,k,k,b,b,p,w,o,l,h
4978,p,e,b,k,k,p,n,p,w,o,l,h
4979,p,e,b,k,k,p,b,p,w,o,l,h
4980,p,e,b,k,k,b,n,p,w,o,l,h
4981,p,e,b,k,k,p,n,p,w,o,l,h
4982,p,e,b,k,k,b,p,p,w,o,l,h
4983,p,e,b,k,k,n,p,p,w,o,l,h
4984,p,e,b,k,k,n,n,p,w,o,l,h
4985,e,e,?,s,f,w,w,p,w,o,f,h
4986,p,e,b,k,k,b,b,p,w,o,l,h
4987,p,t,?,s,s,w,p,p,w,o,e,w
4988,p,e,b,k,k,p,n,p,w,o,l,h
4989,p,e,b,k,k,n,n,p,w,o,l,h
4990,p,e,b,k,k,n,n,p,w,o,l,h
4991,p,e,b,k,k,b,b,p,w,o,l,h
4992,p,e,b,k,k,n,p,p,w,o,l,h
4993,p,e,b,k,k,n,p,p,w,o,l,h
4994,e,e,?,s,s,w,w,p,w,t,e,w
4995,p,e,b,k,k,p,p,p,w,o,l,h
4996,p,e,b,k,k,n,p,p,w,o,l,h
4997,e,e,?,s,s,w,e,p,w,t,e,w
4998,p,e,b,k,k,b,n,p,w,o,l,h
4999,p,e,b,k,k,p,b,p,w,o,l,h
5000,p,t,?,k,k,p,p,p,w,o,e,w
5001,p,e,b,k,k,n,n,p,w,o,l,h
5002,p,e,?,k,y,w,n,p,w,o,e,w
5003,p,e,b,s,s,w,w,p,w,t,p,r
5004,p,e,b,k,k,n,b,p,w,o,l,h
5005,p,e,b,k,k,n,b,p,w,o,l,h
5006,e,e,?,s,f,w,w,p,w,o,f,h
5007,p,e,b,k,k,n,n,p,w,o,l,h
5008,p,e,b,k,k,b,p,p,w,o,l,h
5009,p,e,b,k,k,n,p,p,w,o,l,h
5010,p,e,b,k,k,b,p,p,w,o,l,h
5011,e,e,?,s,s,e,w,p,w,t,e,w
5012,p,e,b,k,k,p,p,p,w,o,l,h
5013,p,e,b,k,k,b,n,p,w,o,l,h
5014,p,e,b,k,k,b,b,p,w,o,l,h
5015,p,e,b,k,k,b,n,p,w,o,l,h
5016,e,e,?,s,s,w,e,p,w,t,e,w
5017,p,e,b,k,k,p,b,p,w,o,l,h
5018,p,e,b,k,k,b,b,p,w,o,l,h
5019,p,e,b,k,k,n,n,p,w,o,l,h
5020,p,e,b,k,k,n,p,p,w,o,l,h
5021,p,t,b,s,f,w,w,p,w,o,p,h
5022,p,e,b,s,s,w,w,p,w,o,p,n
5023,p,e,b,k,k,p,b,p,w,o,l,h
5024,e,e,?,s,f,w,w,p,w,o,f,h
5025,p,e,b,k,k,p,p,p,w,o,l,h
5026,p,e,b,k,k,n,p,p,w,o,l,h
5027,p,e,b,k,k,n,p,p,w,o,l,h
5028,p,e,b,k,k,n,b,p,w,o,l,h
5029,p,t,b,f,s,w,w,p,w,o,p,h
5030,p,e,b,k,k,p,n,p,w,o,l,h
5031,p,e,b,k,k,p,n,p,w,o,l,h
5032,p,e,b,k,k,b,n,p,w,o,l,h
5033,p,e,b,k,k,p,b,p,w,o,l,h
5034,p,e,b,k,k,n,b,p,w,o,l,h
5035,p,e,b,k,k,n,b,p,w,o,l,h
5036,p,e,b,k,k,p,p,p,w,o,l,h
5037,p,e,b,k,k,p,n,p,w,o,l,h
5038,p,e,b,k,k,n,n,p,w,o,l,h
5039,p,e,b,k,k,b,n,p,w,o,l,h
5040,p,e,b,k,k,b,p,p,w,o,l,h
5041,p,e,b,k,k,p,p,p,w,o,l,h
5042,p,t,?,k,k,w,w,p,w,o,e,w
5043,p,e,b,k,k,p,b,p,w,o,l,h
5044,p,e,b,k,k,b,p,p,w,o,l,h
5045,p,t,b,f,s,w,w,p,w,o,p,h
5046,p,e,b,k,k,n,p,p,w,o,l,h
5047,p,e,b,k,k,b,p,p,w,o,l,h
5048,p,e,b,k,k,n,n,p,w,o,l,h
5049,p,e,b,k,k,b,n,p,w,o,l,h
5050,p,e,b,k,k,n,p,p,w,o,l,h
5051,p,e,b,k,k,b,b,p,w,o,l,h
5052,p,t,?,k,k,w,w,p,w,o,e,w
5053,e,e,?,s,s,e,w,p,w,t,e,w
5054,e,e,?,s,s,e,w,p,w,t,e,w
5055,p,e,b,k,k,p,p,p,w,o,l,h
5056,p,e,b,k,k,b,p,p,w,o,l,h
